date,indicator,value,unit,source,source_url,updated_at,frequency,confidence,status
2026-05-01,dxy,98.21,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.005801,daily,B,confirmed
2026-05-04,dxy,98.47,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.005801,daily,B,confirmed
2026-05-05,dxy,98.48,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.005801,daily,B,confirmed
2026-05-06,dxy,98.02,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.005801,daily,B,confirmed
2026-05-07,dxy,98.25,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.005801,daily,B,confirmed
2026-05-08,dxy,97.84,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.005801,daily,B,confirmed
2026-05-11,dxy,97.94,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.005801,daily,B,confirmed
2026-05-12,dxy,98.29,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.005801,daily,B,confirmed
2026-05-13,dxy,98.48,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.005801,daily,B,confirmed
2026-05-14,dxy,98.88,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.005801,daily,B,confirmed
2026-05-15,dxy,99.27,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-05-18,dxy,98.97,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-05-19,dxy,99.3,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-05-20,dxy,99.11,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-05-21,dxy,99.19,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-05-22,dxy,99.32,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-05-26,dxy,99.17,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-05-27,dxy,99.21,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-05-28,dxy,99.02,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-05-29,dxy,98.91,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-06-01,dxy,99.2,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.006801,daily,B,confirmed
2026-06-02,dxy,99.22,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-03,dxy,99.53,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-04,dxy,99.41,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-05,dxy,100.07,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-08,dxy,100.05,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-09,dxy,99.91,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-10,dxy,99.95,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-11,dxy,99.86,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-12,dxy,99.75,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-15,dxy,99.63,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-16,dxy,99.54,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.007802,daily,B,confirmed
2026-06-17,dxy,100.09,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-06-18,dxy,100.85,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-06-22,dxy,101.02,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-06-23,dxy,101.41,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-06-24,dxy,101.61,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-06-25,dxy,101.43,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-06-26,dxy,101.36,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-06-29,dxy,101.11,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-06-30,dxy,101.19,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-07-01,dxy,101.39,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-07-02,dxy,100.86,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.008798,daily,B,confirmed
2026-07-03,dxy,100.857,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-07-05T00:03:03.194222,daily,B,confirmed
2026-07-05,dxy,100.962,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-07-06T10:42:39.641407,daily,B,confirmed
2026-07-06,dxy,100.85,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.009798,daily,B,confirmed
2026-07-07,dxy,101.14,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.009798,daily,B,confirmed
2026-07-08,dxy,101.05,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.009798,daily,B,confirmed
2026-07-09,dxy,100.94,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.009798,daily,B,confirmed
2026-07-10,dxy,100.97,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.009798,daily,B,confirmed
2026-07-12,dxy,101.177,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-07-13T09:17:09.694279,daily,B,confirmed
2026-07-13,dxy,101.28,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.009798,daily,B,confirmed
2026-07-14,dxy,100.94,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.009798,daily,B,confirmed
2026-07-15,dxy,100.5,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.009798,daily,B,confirmed
2026-07-16,dxy,100.73,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-17,dxy,100.75,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-19,dxy,100.85,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-07-20T00:05:33.825551,daily,B,confirmed
2026-07-20,dxy,100.99,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-21,dxy,101.18,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-22,dxy,101.14,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-23,dxy,101.43,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-24,dxy,101.47,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-26,dxy,101.292,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-07-27T00:05:24.234493,daily,B,confirmed
2026-07-27,dxy,101.51,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-28,dxy,101.38,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-29,dxy,100.8,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-30,dxy,100.01,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.010800,daily,B,confirmed
2026-07-31,dxy,99.8,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-02,dxy,99.711,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-03T00:06:24.423391,daily,B,confirmed
2026-08-03,dxy,99.96,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-04,dxy,99.89,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-05,dxy,99.69,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-06,dxy,99.97,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-07,dxy,99.6,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-09,dxy,99.633,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-10T00:07:08.725981,daily,B,confirmed
2026-08-10,dxy,99.81,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-11,dxy,99.82,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-12,dxy,100.01,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-13,dxy,99.96,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-14,dxy,99.67,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.011798,daily,B,confirmed
2026-08-16,dxy,99.601,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-17T00:05:15.609835,daily,B,confirmed
2026-08-17,dxy,99.64,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.012798,daily,B,confirmed
2026-08-18,dxy,99.65,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.012798,daily,B,confirmed
2026-08-19,dxy,98.83,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.012798,daily,B,confirmed
2026-08-20,dxy,98.9,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.012798,daily,B,confirmed
2026-08-21,dxy,98.8,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.012798,daily,B,confirmed
2026-08-24,dxy,99.0,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.012798,daily,B,confirmed
2026-08-25,dxy,98.933,index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-08-26T09:57:22.012798,daily,B,confirmed
2025-06-01,global_manufacturing_pmi,49.7,index,derived,,2026-07-06T10:42:56.797618,monthly,C,confirmed
2025-07-01,global_manufacturing_pmi,49.3,index,derived,,2026-08-05T00:04:40.272513,monthly,C,confirmed
2025-08-01,global_manufacturing_pmi,49.4,index,derived,,2026-08-26T09:57:47.351440,monthly,C,confirmed
2025-09-01,global_manufacturing_pmi,49.8,index,derived,,2026-08-26T09:57:47.351440,monthly,C,confirmed
2025-10-01,global_manufacturing_pmi,49.0,index,derived,,2026-08-26T09:57:47.351440,monthly,C,confirmed
2025-11-01,global_manufacturing_pmi,49.2,index,derived,,2026-08-26T09:57:47.351440,monthly,C,confirmed
2025-12-01,global_manufacturing_pmi,50.1,index,derived,,2026-08-26T09:57:47.351440,monthly,C,confirmed
2026-01-01,global_manufacturing_pmi,49.3,index,derived,,2026-08-26T09:57:47.351440,monthly,C,confirmed
2026-02-01,global_manufacturing_pmi,49.0,index,derived,,2026-08-26T09:57:47.351440,monthly,C,confirmed
2026-03-01,global_manufacturing_pmi,50.4,index,derived,,2026-08-26T09:57:47.351440,monthly,C,confirmed
2026-04-01,global_manufacturing_pmi,50.3,index,derived,,2026-08-26T09:57:47.351440,monthly,C,confirmed
2026-05-01,global_manufacturing_pmi,52.7,index,S&P Global,https://www.pmi.spglobal.com/Public/Home/PressRelease/99c4c5f2e4184a7697ccaccc514a9ca6,2026-08-26T09:57:47.353150,monthly,A,confirmed
2026-06-01,global_manufacturing_pmi,52.2,index,S&P Global,https://www.pmi.spglobal.com/Public/Home/PressRelease/6eecfeb4488e493ba0a1e397ec6aa74b,2026-08-26T09:57:47.353150,monthly,A,confirmed
2026-07-01,global_manufacturing_pmi,52.1,index,S&P Global,https://www.pmi.spglobal.com/,2026-08-26T09:57:47.353150,monthly,A,confirmed
2025-05-28,grid_investment,0.71,pct,东方财富-固定资产投资代理,https://data.eastmoney.com/cjsj/gdzctz.html,2026-07-02T02:41:17.952710,monthly,C,confirmed
2025-06-28,grid_investment,-1.18,pct,东方财富-固定资产投资代理,https://data.eastmoney.com/cjsj/gdzctz.html,2026-08-02T00:02:23.604884,monthly,C,confirmed
2025-07-28,grid_investment,-6.26,pct,东方财富-固定资产投资代理,https://data.eastmoney.com/cjsj/gdzctz.html,2026-08-26T09:57:40.484364,monthly,C,confirmed
2025-08-28,grid_investment,-9.32,pct,东方财富-固定资产投资代理,https://data.eastmoney.com/cjsj/gdzctz.html,2026-08-26T09:57:40.484364,monthly,C,confirmed
2025-09-28,grid_investment,-8.41,pct,东方财富-固定资产投资代理,https://data.eastmoney.com/cjsj/gdzctz.html,2026-08-26T09:57:40.484364,monthly,C,confirmed
2025-10-28,grid_investment,-15.52,pct,东方财富-固定资产投资代理,https://data.eastmoney.com/cjsj/gdzctz.html,2026-08-26T09:57:40.484364,monthly,C,confirmed
2025-11-28,grid_investment,-17.59,pct,东方财富-固定资产投资代理,https://data.eastmoney.com/cjsj/gdzctz.html,2026-08-26T09:57:40.484364,monthly,C,confirmed
2025-12-28,grid_investment,-15.21,pct,东方财富-固定资产投资代理,https://data.eastmoney.com/cjsj/gdzctz.html,2026-08-26T09:57:40.483365,monthly,C,confirmed
2026-01-01,grid_investment,5.3,pct,国家能源局,,2026-08-26T09:57:47.353150,monthly,A,confirmed
2026-02-01,grid_investment,6.1,pct,国家能源局,,2026-08-26T09:57:47.353150,monthly,A,confirmed
2026-03-01,grid_investment,6.6,pct,国家能源局,,2026-08-26T09:57:47.353150,monthly,A,confirmed
2026-04-01,grid_investment,5.5,pct,国家能源局,,2026-08-26T09:57:47.353150,monthly,A,confirmed
2026-05-01,grid_investment,5.2,pct,国家能源局,,2026-08-26T09:57:47.353150,monthly,A,confirmed
2026-06-28,grid_investment,-15.6,pct,东方财富-固定资产投资代理,https://data.eastmoney.com/cjsj/gdzctz.html,2026-08-26T09:57:40.483365,monthly,C,confirmed
2026-07-28,grid_investment,-14.19,pct,东方财富-固定资产投资代理,https://data.eastmoney.com/cjsj/gdzctz.html,2026-08-26T09:57:40.483365,monthly,C,confirmed
2026-01-01,grid_investment_amount,189.0,CNY_100m,国家能源局,,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-02-01,grid_investment_amount,381.0,CNY_100m,国家能源局,,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-03-01,grid_investment_amount,592.0,CNY_100m,国家能源局,,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-04-01,grid_investment_amount,757.0,CNY_100m,国家能源局,,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-05-01,grid_investment_amount,922.0,CNY_100m,国家能源局,,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-01-01,grid_investment_monthly_amount,189.0,CNY_100m,国家能源局,,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-02-01,grid_investment_monthly_amount,192.0,CNY_100m,国家能源局,,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-03-01,grid_investment_monthly_amount,211.0,CNY_100m,国家能源局,,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-04-01,grid_investment_monthly_amount,165.0,CNY_100m,国家能源局,,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-05-01,grid_investment_monthly_amount,165.0,CNY_100m,国家能源局,,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-06-29,grid_project_new_starts,13.0,count,国家电网,,2026-08-26T09:57:47.353800,annual_plan,B,confirmed
2026-06-29,grid_tender_value,232.76,CNY_100m,国家电网,,2026-08-26T09:57:47.353800,batch,B,confirmed
2023-05-01,korea_exports_yoy,-13.7287,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-17T00:05:42.134172,monthly,B,confirmed
2023-06-01,korea_exports_yoy,-8.0316,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-17T00:05:42.134247,monthly,B,confirmed
2023-07-01,korea_exports_yoy,-14.3229,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.968791,monthly,B,confirmed
2023-08-01,korea_exports_yoy,-9.7536,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.968869,monthly,B,confirmed
2023-09-01,korea_exports_yoy,-3.8221,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.968919,monthly,B,confirmed
2023-10-01,korea_exports_yoy,4.6599,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.968965,monthly,B,confirmed
2023-11-01,korea_exports_yoy,6.9869,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.969009,monthly,B,confirmed
2023-12-01,korea_exports_yoy,5.6036,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.969063,monthly,B,confirmed
2024-01-01,korea_exports_yoy,16.8579,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.969107,monthly,B,confirmed
2024-02-01,korea_exports_yoy,5.1364,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.969148,monthly,B,confirmed
2024-03-01,korea_exports_yoy,2.6275,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.969190,monthly,B,confirmed
2024-04-01,korea_exports_yoy,14.1598,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.969231,monthly,B,confirmed
2024-05-01,korea_exports_yoy,10.8621,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.969272,monthly,B,confirmed
2024-06-01,korea_exports_yoy,6.2383,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.969313,monthly,B,confirmed
2024-07-01,korea_exports_yoy,13.4761,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-22T00:05:33.969354,monthly,B,confirmed
2024-08-01,korea_exports_yoy,10.7318,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.717806,monthly,B,confirmed
2024-09-01,korea_exports_yoy,7.2924,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.717806,monthly,B,confirmed
2024-10-01,korea_exports_yoy,3.6778,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.717806,monthly,B,confirmed
2024-11-01,korea_exports_yoy,3.0168,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.717806,monthly,B,confirmed
2024-12-01,korea_exports_yoy,3.9963,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.717806,monthly,B,confirmed
2025-01-01,korea_exports_yoy,-7.9279,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-02-01,korea_exports_yoy,-1.284,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-03-01,korea_exports_yoy,4.2524,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-04-01,korea_exports_yoy,2.4122,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-05-01,korea_exports_yoy,-0.7033,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-06-01,korea_exports_yoy,4.4383,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-07-01,korea_exports_yoy,4.8994,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-08-01,korea_exports_yoy,2.3809,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-09-01,korea_exports_yoy,10.5162,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-10-01,korea_exports_yoy,5.2605,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-11-01,korea_exports_yoy,6.5676,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.718806,monthly,B,confirmed
2025-12-01,korea_exports_yoy,14.3945,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.719808,monthly,B,confirmed
2026-01-01,korea_exports_yoy,32.2889,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.719808,monthly,B,confirmed
2026-02-01,korea_exports_yoy,30.881,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.719808,monthly,B,confirmed
2026-04-01,korea_exports_yoy,48.5828,pct,FRED,https://fred.stlouisfed.org/series/XTEXVA01KRM667S,2026-08-26T09:57:41.719808,monthly,B,confirmed
2026-05-01,korea_exports_yoy,53.2,pct,韩国产业通商资源部,https://english.moef.go.kr/,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-06-01,korea_exports_yoy,70.9,pct,韩国产业通商资源部,https://english.moef.go.kr/,2026-08-26T09:57:47.353800,monthly,A,confirmed
2026-07-01,korea_exports_yoy,62.8,pct,韩国产业通商资源部,https://www.yna.co.kr/view/AKR20260801021151003,2026-08-26T09:57:47.353800,monthly,A,confirmed
2025-05-27,lme_copper_price,10383.7726,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-01T10:02:48.790217,daily,B,confirmed
2025-05-28,lme_copper_price,10238.2676,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-02T02:41:00.350985,daily,B,confirmed
2025-05-29,lme_copper_price,10259.2115,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-03T00:04:35.980422,daily,B,confirmed
2025-05-30,lme_copper_price,10257.0071,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-04T00:03:13.044263,daily,B,confirmed
2025-06-02,lme_copper_price,10658.2477,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-07T00:04:26.219435,daily,B,confirmed
2025-06-03,lme_copper_price,10603.133,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-08T00:01:38.911747,daily,B,confirmed
2025-06-04,lme_copper_price,10724.3868,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-09T00:03:12.467056,daily,B,confirmed
2025-06-05,lme_copper_price,10832.4129,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-10T00:02:59.181093,daily,B,confirmed
2025-06-06,lme_copper_price,10648.3271,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-11T00:04:21.535689,daily,B,confirmed
2025-06-09,lme_copper_price,10823.595,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-14T00:02:06.040413,daily,B,confirmed
2025-06-10,lme_copper_price,10767.3765,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-15T00:04:36.542208,daily,B,confirmed
2025-06-11,lme_copper_price,10584.3935,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-16T00:02:36.867966,daily,B,confirmed
2025-06-12,lme_copper_price,10629.5876,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-17T09:02:08.280444,daily,B,confirmed
2025-06-13,lme_copper_price,10588.8024,USD/ton,Yahoo Finance,https://finance.yahoo.com/quote/HG=F,2026-07-18T00:02:21.223144,daily,B,confirmed
